v_init,throttle,steer,pitch,roll,a_measured,omega_z_measured
2.0000,1.0000,-0.5000,0.0000,-10.0000,0.342069,0.116606
2.0000,1.0000,-0.5000,0.0000,0.0000,0.239011,0.095175
2.0000,1.0000,-0.5000,0.0000,10.0000,0.045726,0.145983
2.0000,1.0000,-0.5000,0.0000,20.0000,-0.868365,0.441185
2.0000,1.0000,-0.5000,0.0000,30.0000,-2.912468,0.760845
2.0000,1.0000,-0.5000,10.0000,-30.0000,1.941750,0.257552
2.0000,1.0000,-0.5000,10.0000,-20.0000,1.205965,0.134764
2.0000,1.0000,-0.5000,10.0000,-10.0000,0.951626,0.083232
2.0000,1.0000,-0.5000,10.0000,0.0000,0.821919,0.080097
2.0000,1.0000,-0.5000,10.0000,10.0000,0.633418,0.125521
2.0000,1.0000,-0.5000,10.0000,20.0000,-0.529045,0.401033
2.0000,1.0000,-0.5000,10.0000,30.0000,-2.694951,0.678112
2.0000,1.0000,-0.5000,20.0000,-30.0000,2.922154,0.201895
2.0000,1.0000,-0.5000,20.0000,-20.0000,2.377717,0.117865
2.0000,1.0000,-0.5000,20.0000,-10.0000,2.138704,0.088701
2.0000,1.0000,-0.5000,20.0000,0.0000,1.971603,0.090725
2.0000,1.0000,-0.5000,20.0000,10.0000,1.692322,0.136845
2.0000,1.0000,-0.5000,20.0000,20.0000,0.500744,0.323024
2.0000,1.0000,-0.5000,20.0000,30.0000,-1.564380,0.517016
2.0000,1.0000,-0.5000,30.0000,-30.0000,4.044999,0.179858
2.0000,1.0000,-0.5000,30.0000,-20.0000,3.653224,0.125336
2.0000,1.0000,-0.5000,30.0000,-10.0000,3.443220,0.108680
2.0000,1.0000,-0.5000,30.0000,0.0000,3.243343,0.119751
2.0000,1.0000,-0.5000,30.0000,10.0000,2.857916,0.177099
2.0000,1.0000,-0.5000,30.0000,20.0000,1.545272,0.328436
2.0000,1.0000,-0.5000,30.0000,30.0000,-0.637579,0.464870
2.0000,1.0000,-0.5000,35.0000,-30.0000,4.596244,0.177054
2.0000,1.0000,-0.5000,35.0000,-20.0000,4.261054,0.133614
2.0000,1.0000,-0.5000,35.0000,-10.0000,4.053315,0.122486
2.0000,1.0000,-0.5000,35.0000,0.0000,3.824606,0.138812
2.0000,1.0000,-0.5000,35.0000,10.0000,3.354391,0.202130
2.0000,1.0000,-0.5000,35.0000,20.0000,1.982475,0.336974
2.0000,1.0000,-0.5000,35.0000,30.0000,-0.145056,0.456102
2.0000,1.0000,0.0000,-35.0000,-30.0000,-1.851370,0.043043
2.0000,1.0000,0.0000,-35.0000,-20.0000,-1.620689,0.079423
2.0000,1.0000,0.0000,-35.0000,-10.0000,-1.574113,0.005801
2.0000,1.0000,0.0000,-35.0000,0.0000,-1.619114,0.000038
2.0000,1.0000,0.0000,-35.0000,10.0000,-1.574732,-0.005758
2.0000,1.0000,0.0000,-35.0000,20.0000,-1.621006,-0.079424
2.0000,1.0000,0.0000,-35.0000,30.0000,-1.851372,-0.043043
2.0000,1.0000,0.0000,-30.0000,-30.0000,-0.929522,0.077212
2.0000,1.0000,0.0000,-30.0000,-20.0000,-0.635198,0.112941
2.0000,1.0000,0.0000,-30.0000,-10.0000,-0.968629,0.006000
2.0000,1.0000,0.0000,-30.0000,0.0000,-0.987040,-0.000000
2.0000,1.0000,0.0000,-30.0000,10.0000,-0.928987,-0.005939
2.0000,1.0000,0.0000,-30.0000,20.0000,-0.664694,-0.112220
2.0000,1.0000,0.0000,-30.0000,30.0000,-0.925981,-0.077340
2.0000,1.0000,0.0000,-20.0000,-30.0000,0.540763,0.136532
2.0000,1.0000,0.0000,-20.0000,-20.0000,0.309224,0.068835
2.0000,1.0000,0.0000,-20.0000,-10.0000,0.152601,0.011535
2.0000,1.0000,0.0000,-20.0000,0.0000,0.142157,0.000000
2.0000,1.0000,0.0000,-20.0000,10.0000,0.152632,-0.011535
2.0000,1.0000,0.0000,-20.0000,20.0000,0.309225,-0.068836
2.0000,1.0000,0.0000,-20.0000,30.0000,0.540730,-0.136514
2.0000,1.0000,0.0000,-10.0000,-30.0000,0.616013,0.083101
2.0000,1.0000,0.0000,-10.0000,-20.0000,0.464449,0.030657
2.0000,1.0000,0.0000,-10.0000,-10.0000,0.445568,0.006878
2.0000,1.0000,0.0000,-10.0000,0.0000,0.434963,-0.000000
2.0000,1.0000,0.0000,-10.0000,10.0000,0.445569,-0.006878
2.0000,1.0000,0.0000,-10.0000,20.0000,0.464445,-0.030660
2.0000,1.0000,0.0000,-10.0000,30.0000,0.616013,-0.083101
2.0000,1.0000,0.0000,0.0000,-30.0000,0.781182,0.030833
2.0000,1.0000,0.0000,0.0000,-20.0000,0.684796,0.008230
2.0000,1.0000,0.0000,0.0000,-10.0000,0.662384,0.002238
2.0000,1.0000,0.0000,0.0000,0.0000,0.660017,0.000000
2.0000,1.0000,0.0000,0.0000,10.0000,0.662384,-0.002238
2.0000,1.0000,0.0000,0.0000,20.0000,0.684800,-0.008230
2.0000,1.0000,0.0000,0.0000,30.0000,0.781181,-0.030833
2.0000,1.0000,0.0000,10.0000,-30.0000,1.808309,0.007674
2.0000,1.0000,0.0000,10.0000,-20.0000,1.758785,-0.000008
2.0000,1.0000,0.0000,10.0000,-10.0000,1.746087,-0.000230
2.0000,1.0000,0.0000,10.0000,0.0000,1.743421,0.000000
2.0000,1.0000,0.0000,10.0000,10.0000,1.746087,0.000230
2.0000,1.0000,0.0000,10.0000,20.0000,1.758783,0.000008
2.0000,1.0000,0.0000,10.0000,30.0000,1.808312,-0.007674
2.0000,1.0000,0.0000,20.0000,-30.0000,3.103341,-0.006087
2.0000,1.0000,0.0000,20.0000,-20.0000,3.105850,-0.004540
2.0000,1.0000,0.0000,20.0000,-10.0000,3.109389,-0.001822
2.0000,1.0000,0.0000,20.0000,0.0000,3.110168,-0.000000
2.0000,1.0000,0.0000,20.0000,10.0000,3.109387,0.001822
2.0000,1.0000,0.0000,20.0000,20.0000,3.105851,0.004540
2.0000,1.0000,0.0000,20.0000,30.0000,3.103342,0.006087
2.0000,1.0000,0.0000,30.0000,-30.0000,4.410725,-0.012358
2.0000,1.0000,0.0000,30.0000,-20.0000,4.437130,-0.008096
2.0000,1.0000,0.0000,30.0000,-10.0000,4.451808,-0.003297
2.0000,1.0000,0.0000,30.0000,0.0000,4.455120,-0.000000
2.0000,1.0000,0.0000,30.0000,10.0000,4.451807,0.003297
2.0000,1.0000,0.0000,30.0000,20.0000,4.437132,0.008096
2.0000,1.0000,0.0000,30.0000,30.0000,4.410734,0.012356
2.0000,1.0000,0.0000,35.0000,-30.0000,5.031515,-0.014871
2.0000,1.0000,0.0000,35.0000,-20.0000,5.065814,-0.009641
2.0000,1.0000,0.0000,35.0000,-10.0000,5.085119,-0.004029
2.0000,1.0000,0.0000,35.0000,0.0000,5.089707,-0.000000
2.0000,1.0000,0.0000,35.0000,10.0000,5.085124,0.004029
2.0000,1.0000,0.0000,35.0000,20.0000,5.065814,0.009641
2.0000,1.0000,0.0000,35.0000,30.0000,5.031514,0.014872
2.0000,1.0000,0.5000,-35.0000,-30.0000,-4.492927,-0.392081
2.0000,1.0000,0.5000,-35.0000,-20.0000,-3.859205,-0.268179
2.0000,1.0000,0.5000,-35.0000,-10.0000,-3.485553,-0.184337
2.0000,1.0000,0.5000,-35.0000,0.0000,-3.371879,-0.176560
2.0000,1.0000,0.5000,-35.0000,10.0000,-3.051621,-0.284357
2.0000,1.0000,0.5000,-35.0000,20.0000,-1.082466,-0.531170
2.0000,1.0000,0.5000,-35.0000,30.0000,1.472608,-0.748719
2.0000,1.0000,0.5000,-30.0000,-30.0000,-4.068696,-0.433598
2.0000,1.0000,0.5000,-30.0000,-20.0000,-3.352657,-0.290136
2.0000,1.0000,0.5000,-30.0000,-10.0000,-2.934138,-0.177066
2.0000,1.0000,0.5000,-30.0000,0.0000,-2.825601,-0.155269
2.0000,1.0000,0.5000,-30.0000,10.0000,-2.563578,-0.274973
2.0000,1.0000,0.5000,-30.0000,20.0000,-0.615637,-0.583560
2.0000,1.0000,0.5000,-30.0000,30.0000,1.707490,-0.792045
2.0000,1.0000,0.5000,-20.0000,-30.0000,-3.389380,-0.576398
2.0000,1.0000,0.5000,-20.0000,-20.0000,-2.558551,-0.388112
2.0000,1.0000,0.5000,-20.0000,-10.0000,-1.876499,-0.172390
2.0000,1.0000,0.5000,-20.0000,0.0000,-1.667330,-0.100801
2.0000,1.0000,0.5000,-20.0000,10.0000,-1.637410,-0.231469
2.0000,1.0000,0.5000,-20.0000,20.0000,0.099792,-0.542103
2.0000,1.0000,0.5000,-20.0000,30.0000,1.737198,-0.761130
2.0000,1.0000,0.5000,-10.0000,-30.0000,-3.025596,-0.721579
2.0000,1.0000,0.5000,-10.0000,-20.0000,-1.721205,-0.493909
2.0000,1.0000,0.5000,-10.0000,-10.0000,-0.298914,-0.220935
2.0000,1.0000,0.5000,-10.0000,0.0000,-0.069528,-0.133731
2.0000,1.0000,0.5000,-10.0000,10.0000,0.048505,-0.205052
2.0000,1.0000,0.5000,-10.0000,20.0000,0.414589,-0.372237
2.0000,1.0000,0.5000,-10.0000,30.0000,1.349380,-0.548608
2.0000,1.0000,0.5000,0.0000,-30.0000,-2.912472,-0.760840
2.0000,1.0000,0.5000,0.0000,-20.0000,-0.868361,-0.441186
2.0000,1.0000,0.5000,0.0000,-10.0000,0.045726,-0.145983
2.0000,1.0000,0.5000,0.0000,0.0000,0.239010,-0.095175
2.0000,1.0000,0.5000,0.0000,10.0000,0.342069,-0.116606
2.0000,1.0000,0.5000,0.0000,20.0000,0.608772,-0.216264
2.0000,1.0000,0.5000,0.0000,30.0000,1.374430,-0.376832
2.0000,1.0000,0.5000,10.0000,-30.0000,-2.694942,-0.678111
2.0000,1.0000,0.5000,10.0000,-20.0000,-0.529045,-0.401032
2.0000,1.0000,0.5000,10.0000,-10.0000,0.633418,-0.125521
2.0000,1.0000,0.5000,10.0000,0.0000,0.821918,-0.080097
2.0000,1.0000,0.5000,10.0000,10.0000,0.951626,-0.083232
2.0000,1.0000,0.5000,10.0000,20.0000,1.205965,-0.134764
2.0000,1.0000,0.5000,10.0000,30.0000,1.941748,-0.257552
2.0000,1.0000,0.5000,20.0000,-30.0000,-1.564373,-0.517016
2.0000,1.0000,0.5000,20.0000,-20.0000,0.500740,-0.323025
2.0000,1.0000,0.5000,20.0000,-10.0000,1.692321,-0.136845
2.0000,1.0000,0.5000,20.0000,0.0000,1.971602,-0.090725
2.0000,1.0000,0.5000,20.0000,10.0000,2.138704,-0.088701
2.0000,1.0000,0.5000,20.0000,20.0000,2.377718,-0.117865
2.0000,1.0000,0.5000,20.0000,30.0000,2.922154,-0.201895
2.0000,1.0000,0.5000,30.0000,-30.0000,-0.637591,-0.464870
2.0000,1.0000,0.5000,30.0000,-20.0000,1.545275,-0.328436
2.0000,1.0000,0.5000,30.0000,-10.0000,2.857908,-0.177099
2.0000,1.0000,0.5000,30.0000,0.0000,3.243351,-0.119751
2.0000,1.0000,0.5000,30.0000,10.0000,3.443230,-0.108680
2.0000,1.0000,0.5000,30.0000,20.0000,3.653224,-0.125336
2.0000,1.0000,0.5000,30.0000,30.0000,4.044994,-0.179858
2.0000,1.0000,0.5000,35.0000,-30.0000,-0.145055,-0.456101
2.0000,1.0000,0.5000,35.0000,-20.0000,1.982478,-0.336974
2.0000,1.0000,0.5000,35.0000,-10.0000,3.354385,-0.202130
2.0000,1.0000,0.5000,35.0000,0.0000,3.824609,-0.138812
2.0000,1.0000,0.5000,35.0000,10.0000,4.053316,-0.122486
2.0000,1.0000,0.5000,35.0000,20.0000,4.261056,-0.133614
2.0000,1.0000,0.5000,35.0000,30.0000,4.596253,-0.177054
2.0000,1.0000,1.0000,-35.0000,-30.0000,-4.577556,-0.414878
2.0000,1.0000,1.0000,-35.0000,-20.0000,-3.989601,-0.313106
2.0000,1.0000,1.0000,-35.0000,-10.0000,-3.617842,-0.254964
2.0000,1.0000,1.0000,-35.0000,0.0000,-3.356946,-0.275123
2.0000,1.0000,1.0000,-35.0000,10.0000,-2.431038,-0.413583
2.0000,1.0000,1.0000,-35.0000,20.0000,-0.341525,-0.614197
2.0000,1.0000,1.0000,-35.0000,30.0000,2.138754,-0.819407
2.0000,1.0000,1.0000,-30.0000,-30.0000,-4.177052,-0.455381
2.0000,1.0000,1.0000,-30.0000,-20.0000,-3.499083,-0.336439
2.0000,1.0000,1.0000,-30.0000,-10.0000,-3.088456,-0.258226
2.0000,1.0000,1.0000,-30.0000,0.0000,-2.841238,-0.269121
2.0000,1.0000,1.0000,-30.0000,10.0000,-1.906756,-0.431082
2.0000,1.0000,1.0000,-30.0000,20.0000,0.207622,-0.688498
2.0000,1.0000,1.0000,-30.0000,30.0000,2.458822,-0.903495
2.0000,1.0000,1.0000,-20.0000,-30.0000,-3.529845,-0.579529
2.0000,1.0000,1.0000,-20.0000,-20.0000,-2.712405,-0.434603
2.0000,1.0000,1.0000,-20.0000,-10.0000,-2.331105,-0.308283
2.0000,1.0000,1.0000,-20.0000,0.0000,-2.094839,-0.282752
2.0000,1.0000,1.0000,-20.0000,10.0000,-1.316318,-0.464245
2.0000,1.0000,1.0000,-20.0000,20.0000,0.445664,-0.752506
2.0000,1.0000,1.0000,-20.0000,30.0000,2.199107,-0.978869
2.0000,1.0000,1.0000,-10.0000,-30.0000,-3.188330,-0.756175
2.0000,1.0000,1.0000,-10.0000,-20.0000,-2.262914,-0.618405
2.0000,1.0000,1.0000,-10.0000,-10.0000,-1.770514,-0.463449
2.0000,1.0000,1.0000,-10.0000,0.0000,-1.519883,-0.373600
2.0000,1.0000,1.0000,-10.0000,10.0000,-0.971418,-0.490418
2.0000,1.0000,1.0000,-10.0000,20.0000,0.535994,-0.672195
2.0000,1.0000,1.0000,-10.0000,30.0000,1.553240,-0.774797
2.0000,1.0000,1.0000,0.0000,-30.0000,-3.234856,-0.874757
2.0000,1.0000,1.0000,0.0000,-20.0000,-2.106732,-0.706896
2.0000,1.0000,1.0000,0.0000,-10.0000,-0.746704,-0.517710
2.0000,1.0000,1.0000,0.0000,0.0000,-0.179117,-0.371534
2.0000,1.0000,1.0000,0.0000,10.0000,0.031079,-0.399069
2.0000,1.0000,1.0000,0.0000,20.0000,0.479292,-0.530154
2.0000,1.0000,1.0000,0.0000,30.0000,1.273119,-0.621444
2.0000,1.0000,1.0000,10.0000,-30.0000,-3.545534,-0.922202
2.0000,1.0000,1.0000,10.0000,-20.0000,-2.084353,-0.724662
2.0000,1.0000,1.0000,10.0000,-10.0000,-0.437585,-0.423250
2.0000,1.0000,1.0000,10.0000,0.0000,0.072936,-0.267728
2.0000,1.0000,1.0000,10.0000,10.0000,0.265845,-0.274690
2.0000,1.0000,1.0000,10.0000,20.0000,0.637604,-0.366688
2.0000,1.0000,1.0000,10.0000,30.0000,1.402872,-0.478094
2.0000,1.0000,1.0000,20.0000,-30.0000,-3.693385,-0.836667
2.0000,1.0000,1.0000,20.0000,-20.0000,-1.899079,-0.699801
2.0000,1.0000,1.0000,20.0000,-10.0000,-0.131065,-0.431119
2.0000,1.0000,1.0000,20.0000,0.0000,0.578686,-0.260803
2.0000,1.0000,1.0000,20.0000,10.0000,0.746038,-0.229155
2.0000,1.0000,1.0000,20.0000,20.0000,1.133779,-0.275900
2.0000,1.0000,1.0000,20.0000,30.0000,2.042513,-0.383967
2.0000,1.0000,1.0000,30.0000,-30.0000,-2.862219,-0.672533
2.0000,1.0000,1.0000,30.0000,-20.0000,-1.137000,-0.587816
2.0000,1.0000,1.0000,30.0000,-10.0000,0.685761,-0.438654
2.0000,1.0000,1.0000,30.0000,0.0000,1.641134,-0.302080
2.0000,1.0000,1.0000,30.0000,10.0000,1.938644,-0.252190
2.0000,1.0000,1.0000,30.0000,20.0000,2.332281,-0.273346
2.0000,1.0000,1.0000,30.0000,30.0000,3.056980,-0.343708
2.0000,1.0000,1.0000,35.0000,-30.0000,-2.174567,-0.612195
2.0000,1.0000,1.0000,35.0000,-20.0000,-0.662094,-0.556560
2.0000,1.0000,1.0000,35.0000,-10.0000,1.129763,-0.445279
2.0000,1.0000,1.0000,35.0000,0.0000,2.199384,-0.332556
2.0000,1.0000,1.0000,35.0000,10.0000,2.608325,-0.278491
2.0000,1.0000,1.0000,35.0000,20.0000,3.010745,-0.283236
2.0000,1.0000,1.0000,35.0000,30.0000,3.634821,-0.333528
3.0000,-1.0000,-1.0000,-35.0000,-30.0000,1.985409,0.878698
3.0000,-1.0000,-1.0000,-35.0000,-20.0000,-0.365487,0.668516
3.0000,-1.0000,-1.0000,-35.0000,-10.0000,-2.445088,0.453534
3.0000,-1.0000,-1.0000,-35.0000,0.0000,-3.536430,0.301481
3.0000,-1.0000,-1.0000,-35.0000,10.0000,-3.840135,0.281218
3.0000,-1.0000,-1.0000,-35.0000,20.0000,-4.204180,0.355338
3.0000,-1.0000,-1.0000,-35.0000,30.0000,-4.772977,0.465630
3.0000,-1.0000,-1.0000,-30.0000,-30.0000,2.074725,0.943791
3.0000,-1.0000,-1.0000,-30.0000,-20.0000,0.044656,0.733183
3.0000,-1.0000,-1.0000,-30.0000,-10.0000,-1.968913,0.475493
3.0000,-1.0000,-1.0000,-30.0000,0.0000,-3.032190,0.302667
3.0000,-1.0000,-1.0000,-30.0000,10.0000,-3.323524,0.290696
3.0000,-1.0000,-1.0000,-30.0000,20.0000,-3.719354,0.384471
3.0000,-1.0000,-1.0000,-30.0000,30.0000,-4.375920,0.511448
3.0000,-1.0000,-1.0000,-20.0000,-30.0000,1.597605,0.894710
3.0000,-1.0000,-1.0000,-20.0000,-20.0000,0.123849,0.756424
3.0000,-1.0000,-1.0000,-20.0000,-10.0000,-1.527167,0.494166
3.0000,-1.0000,-1.0000,-20.0000,0.0000,-2.296833,0.327895
3.0000,-1.0000,-1.0000,-20.0000,10.0000,-2.562065,0.352240
3.0000,-1.0000,-1.0000,-20.0000,20.0000,-2.924180,0.484147
3.0000,-1.0000,-1.0000,-20.0000,30.0000,-3.720932,0.630406
3.0000,-1.0000,-1.0000,-10.0000,-30.0000,1.066156,0.731182
3.0000,-1.0000,-1.0000,-10.0000,-20.0000,0.182051,0.663125
3.0000,-1.0000,-1.0000,-10.0000,-10.0000,-0.400072,0.513309
3.0000,-1.0000,-1.0000,-10.0000,0.0000,-1.530170,0.390579
3.0000,-1.0000,-1.0000,-10.0000,10.0000,-1.974212,0.469290
3.0000,-1.0000,-1.0000,-10.0000,20.0000,-2.501023,0.622979
3.0000,-1.0000,-1.0000,-10.0000,30.0000,-3.410618,0.764093
3.0000,-1.0000,-1.0000,0.0000,-30.0000,0.842573,0.584011
3.0000,-1.0000,-1.0000,0.0000,-20.0000,0.099536,0.483709
3.0000,-1.0000,-1.0000,0.0000,-10.0000,-0.285985,0.360494
3.0000,-1.0000,-1.0000,0.0000,0.0000,-0.478799,0.331595
3.0000,-1.0000,-1.0000,0.0000,10.0000,-0.972055,0.473410
3.0000,-1.0000,-1.0000,0.0000,20.0000,-2.372963,0.684006
3.0000,-1.0000,-1.0000,0.0000,30.0000,-3.517928,0.862421
3.0000,-1.0000,-1.0000,10.0000,-30.0000,1.014895,0.444379
3.0000,-1.0000,-1.0000,10.0000,-20.0000,0.283255,0.338407
3.0000,-1.0000,-1.0000,10.0000,-10.0000,-0.055112,0.261296
3.0000,-1.0000,-1.0000,10.0000,0.0000,-0.252496,0.268298
3.0000,-1.0000,-1.0000,10.0000,10.0000,-0.797846,0.426336
3.0000,-1.0000,-1.0000,10.0000,20.0000,-2.416965,0.719260
3.0000,-1.0000,-1.0000,10.0000,30.0000,-3.851058,0.883736
3.0000,-1.0000,-1.0000,20.0000,-30.0000,1.740623,0.362026
3.0000,-1.0000,-1.0000,20.0000,-20.0000,0.822538,0.258192
3.0000,-1.0000,-1.0000,20.0000,-10.0000,0.404592,0.215842
3.0000,-1.0000,-1.0000,20.0000,0.0000,0.246089,0.246284
3.0000,-1.0000,-1.0000,20.0000,10.0000,-0.335170,0.394670
3.0000,-1.0000,-1.0000,20.0000,20.0000,-1.885521,0.627698
3.0000,-1.0000,-1.0000,20.0000,30.0000,-3.590932,0.740562
3.0000,-1.0000,-1.0000,30.0000,-30.0000,2.889743,0.335513
3.0000,-1.0000,-1.0000,30.0000,-20.0000,2.184484,0.275181
3.0000,-1.0000,-1.0000,30.0000,-10.0000,1.779338,0.261256
3.0000,-1.0000,-1.0000,30.0000,0.0000,1.447631,0.316763
3.0000,-1.0000,-1.0000,30.0000,10.0000,0.459918,0.445288
3.0000,-1.0000,-1.0000,30.0000,20.0000,-1.288238,0.570968
3.0000,-1.0000,-1.0000,30.0000,30.0000,-2.769742,0.624510
3.0000,-1.0000,-1.0000,35.0000,-30.0000,3.505119,0.329304
3.0000,-1.0000,-1.0000,35.0000,-20.0000,2.896995,0.290369
3.0000,-1.0000,-1.0000,35.0000,-10.0000,2.486172,0.292155
3.0000,-1.0000,-1.0000,35.0000,0.0000,2.001899,0.350528
3.0000,-1.0000,-1.0000,35.0000,10.0000,0.897214,0.453795
3.0000,-1.0000,-1.0000,35.0000,20.0000,-0.762281,0.545234
3.0000,-1.0000,-1.0000,35.0000,30.0000,-2.039696,0.576431
3.0000,-1.0000,-0.5000,-35.0000,-30.0000,1.541827,0.815089
3.0000,-1.0000,-0.5000,-35.0000,-20.0000,-1.438612,0.535802
3.0000,-1.0000,-0.5000,-35.0000,-10.0000,-3.897825,0.272121
3.0000,-1.0000,-0.5000,-35.0000,0.0000,-4.622408,0.137571
3.0000,-1.0000,-0.5000,-35.0000,10.0000,-4.822638,0.142492
3.0000,-1.0000,-0.5000,-35.0000,20.0000,-5.088139,0.206708
3.0000,-1.0000,-0.5000,-35.0000,30.0000,-5.536411,0.327393
3.0000,-1.0000,-0.5000,-30.0000,-30.0000,1.689355,0.863930
3.0000,-1.0000,-0.5000,-30.0000,-20.0000,-1.144610,0.561135
3.0000,-1.0000,-0.5000,-30.0000,-10.0000,-3.505733,0.255262
3.0000,-1.0000,-0.5000,-30.0000,0.0000,-4.143098,0.123346
3.0000,-1.0000,-0.5000,-30.0000,10.0000,-4.332010,0.136661
3.0000,-1.0000,-0.5000,-30.0000,20.0000,-4.634744,0.213437
3.0000,-1.0000,-0.5000,-30.0000,30.0000,-5.181977,0.351071
3.0000,-1.0000,-0.5000,-20.0000,-30.0000,1.471251,0.906881
3.0000,-1.0000,-0.5000,-20.0000,-20.0000,-0.863867,0.599776
3.0000,-1.0000,-0.5000,-20.0000,-10.0000,-2.739161,0.241482
3.0000,-1.0000,-0.5000,-20.0000,0.0000,-3.238096,0.109139
3.0000,-1.0000,-0.5000,-20.0000,10.0000,-3.385628,0.140432
3.0000,-1.0000,-0.5000,-20.0000,20.0000,-3.753920,0.256498
3.0000,-1.0000,-0.5000,-20.0000,30.0000,-4.518662,0.431519
3.0000,-1.0000,-0.5000,-10.0000,-30.0000,0.899864,0.716090
3.0000,-1.0000,-0.5000,-10.0000,-20.0000,-0.951442,0.526110
3.0000,-1.0000,-0.5000,-10.0000,-10.0000,-2.204453,0.228141
3.0000,-1.0000,-0.5000,-10.0000,0.0000,-2.586908,0.109761
3.0000,-1.0000,-0.5000,-10.0000,10.0000,-2.717246,0.177181
3.0000,-1.0000,-0.5000,-10.0000,20.0000,-3.091123,0.363120
3.0000,-1.0000,-0.5000,-10.0000,30.0000,-4.037215,0.564726
3.0000,-1.0000,-0.5000,0.0000,-30.0000,0.831720,0.583159
3.0000,-1.0000,-0.5000,0.0000,-20.0000,-0.166124,0.437614
3.0000,-1.0000,-0.5000,0.0000,-10.0000,-1.211194,0.186920
3.0000,-1.0000,-0.5000,0.0000,0.0000,-1.574809,0.110779
3.0000,-1.0000,-0.5000,0.0000,10.0000,-1.663661,0.252777
3.0000,-1.0000,-0.5000,0.0000,20.0000,-2.735763,0.532432
3.0000,-1.0000,-0.5000,0.0000,30.0000,-3.914490,0.737120
3.0000,-1.0000,-0.5000,10.0000,-30.0000,1.024628,0.445044
3.0000,-1.0000,-0.5000,10.0000,-20.0000,0.292122,0.337729
3.0000,-1.0000,-0.5000,10.0000,-10.0000,-0.081819,0.251410
3.0000,-1.0000,-0.5000,10.0000,0.0000,-0.290819,0.252896
3.0000,-1.0000,-0.5000,10.0000,10.0000,-0.885271,0.407877
3.0000,-1.0000,-0.5000,10.0000,20.0000,-2.618540,0.680795
3.0000,-1.0000,-0.5000,10.0000,30.0000,-4.088475,0.831651
3.0000,-1.0000,-0.5000,20.0000,-30.0000,1.746586,0.362367
3.0000,-1.0000,-0.5000,20.0000,-20.0000,0.831513,0.258601
3.0000,-1.0000,-0.5000,20.0000,-10.0000,0.415631,0.216275
3.0000,-1.0000,-0.5000,20.0000,0.0000,0.256060,0.246933
3.0000,-1.0000,-0.5000,20.0000,10.0000,-0.331328,0.396152
3.0000,-1.0000,-0.5000,20.0000,20.0000,-2.006835,0.625955
3.0000,-1.0000,-0.5000,20.0000,30.0000,-3.713039,0.724273
3.0000,-1.0000,-0.5000,30.0000,-30.0000,2.892229,0.335564
3.0000,-1.0000,-0.5000,30.0000,-20.0000,2.187536,0.275112
3.0000,-1.0000,-0.5000,30.0000,-10.0000,1.781884,0.260938
3.0000,-1.0000,-0.5000,30.0000,0.0000,1.450776,0.316467
3.0000,-1.0000,-0.5000,30.0000,10.0000,0.459794,0.445750
3.0000,-1.0000,-0.5000,30.0000,20.0000,-1.293621,0.571752
3.0000,-1.0000,-0.5000,30.0000,30.0000,-2.821394,0.623136
3.0000,-1.0000,-0.5000,35.0000,-30.0000,3.506899,0.329366
3.0000,-1.0000,-0.5000,35.0000,-20.0000,2.898651,0.290203
3.0000,-1.0000,-0.5000,35.0000,-10.0000,2.488142,0.291857
3.0000,-1.0000,-0.5000,35.0000,0.0000,2.004435,0.350311
3.0000,-1.0000,-0.5000,35.0000,10.0000,0.897437,0.454002
3.0000,-1.0000,-0.5000,35.0000,20.0000,-0.769503,0.546037
3.0000,-1.0000,-0.5000,35.0000,30.0000,-2.070465,0.576971
3.0000,-1.0000,0.0000,-35.0000,-30.0000,-6.215449,-0.046630
3.0000,-1.0000,0.0000,-35.0000,-20.0000,-6.031379,-0.012387
3.0000,-1.0000,0.0000,-35.0000,-10.0000,-5.988232,-0.000040
3.0000,-1.0000,0.0000,-35.0000,0.0000,-5.987551,-0.000000
3.0000,-1.0000,0.0000,-35.0000,10.0000,-5.988232,0.000040
3.0000,-1.0000,0.0000,-35.0000,20.0000,-6.031374,0.012387
3.0000,-1.0000,0.0000,-35.0000,30.0000,-6.215458,0.046637
3.0000,-1.0000,0.0000,-30.0000,-30.0000,-5.728998,-0.054928
3.0000,-1.0000,0.0000,-30.0000,-20.0000,-5.508182,-0.014741
3.0000,-1.0000,0.0000,-30.0000,-10.0000,-5.448227,-0.000958
3.0000,-1.0000,0.0000,-30.0000,0.0000,-5.443476,-0.000000
3.0000,-1.0000,0.0000,-30.0000,10.0000,-5.448228,0.000958
3.0000,-1.0000,0.0000,-30.0000,20.0000,-5.508181,0.014741
3.0000,-1.0000,0.0000,-30.0000,30.0000,-5.728578,0.054860
3.0000,-1.0000,0.0000,-20.0000,-30.0000,-4.765508,-0.083247
3.0000,-1.0000,0.0000,-20.0000,-20.0000,-4.455176,-0.022661
3.0000,-1.0000,0.0000,-20.0000,-10.0000,-4.368638,-0.002187
3.0000,-1.0000,0.0000,-20.0000,0.0000,-4.362822,0.000000
3.0000,-1.0000,0.0000,-20.0000,10.0000,-4.368637,0.002187
3.0000,-1.0000,0.0000,-20.0000,20.0000,-4.455178,0.022660
3.0000,-1.0000,0.0000,-20.0000,30.0000,-4.766068,0.083400
3.0000,-1.0000,0.0000,-10.0000,-30.0000,-3.935141,-0.118732
